FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,LATITUDE,LONGITUDE,CHEMICAL
DREXEL CHEMICAL CO,TUNICA INDUSTRIAL PARK PO BOX 1096,TUNICA,TUNICA,MS,38676,34.652222,-90.382472,ETHYLENE GLYCOL
DREXEL CHEMICAL CO,TUNICA INDUSTRIAL PARK PO BOX 1096,TUNICA,TUNICA,MS,38676,34.652222,-90.382472,ATRAZINE
MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,30.530331,-88.556208,HYDROGEN FLUORIDE
FOLLEN WOOD PRESERVING,1242 LANGLEY AVE,JACKSON,HINDS,MS,392041242,32.28562,-90.1959,COPPER COMPOUNDS
CARGILL INC,7100 HWY 178 W,BYHALIA,MARSHALL,MS,38611,34.863987,-89.660858,MANGANESE COMPOUNDS
RESOLUTE FP US INC - GRENADA MILL,1000 PAPERMILL RD,GRENADA,GRENADA,MS,38901,33.794004,-89.816475,LEAD COMPOUNDS
RESOLUTE FP US INC - GRENADA MILL,1000 PAPERMILL RD,GRENADA,GRENADA,MS,38901,33.794004,-89.816475,NITRATE COMPOUNDS
RESOLUTE FP US INC - GRENADA MILL,1000 PAPERMILL RD,GRENADA,GRENADA,MS,38901,33.794004,-89.816475,MANGANESE COMPOUNDS
RESOLUTE FP US INC - GRENADA MILL,1000 PAPERMILL RD,GRENADA,GRENADA,MS,38901,33.794004,-89.816475,METHANOL
ODOM INDUSTRIES INC,800 ODOM INDUSTRIES RD,WAYNESBORO,WAYNE,MS,39367,31.6505,-88.642694,ETHYLENE GLYCOL
PECO FOODS INC,559 W MAIN ST,BROOKSVILLE,NOXUBEE,MS,39739,33.234917,-88.589917,NITRATE COMPOUNDS
ELECTRIC MILLS WOOD PRESERVING LLC,13569 HWY 45,SCOOBA,KEMPER,MS,393587611,32.769577,-88.463943,POLYCYCLIC AROMATIC COMPOUNDS
ELECTRIC MILLS WOOD PRESERVING LLC,13569 HWY 45,SCOOBA,KEMPER,MS,393587611,32.769577,-88.463943,HEXACHLOROBENZENE
ELECTRIC MILLS WOOD PRESERVING LLC,13569 HWY 45,SCOOBA,KEMPER,MS,393587611,32.769577,-88.463943,DIOXIN AND DIOXIN-LIKE COMPOUNDS
SCOTT BIODIESEL/GREENVILLE TERMINAL,942 N BROADWAY,GREENVILLE,WASHINGTON,MS,38701,33.39955,-91.067216,METHYL TERT-BUTYL ETHER
BAYMONT INC,30 RED BAY RD,GOLDEN,TISHOMINGO,MS,38847,34.488889,-88.185842,STYRENE
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,CATECHOL
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,PHENOL
FMC TECHNOLOGIES,2730 HWY 145 S,SALTILLO,LEE,MS,38866,34.351967,-88.700842,NICKEL
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,ZINC COMPOUNDS
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,AMMONIA
PROCESS ENGINEERING CO INC,4639 MEDGAR EVERS BLVD,JACKSON,HINDS,MS,392831189,32.333333,-90.216667,NITRIC ACID
SANDERSON FARMS INC,1062 JESSIE HALL RD,FERNWOOD,PIKE,MS,39635,31.189277,-90.446197,ZINC COMPOUNDS
SANDERSON FARMS INC,1062 JESSIE HALL RD,FERNWOOD,PIKE,MS,39635,31.189277,-90.446197,MANGANESE COMPOUNDS
HOWARD INDUSTRIES INC,3225 PENDORF RD,LAUREL,JONES,MS,39441,31.65633,-89.1775,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
DAK AMERICAS MISSISSIPPI INC,3303 PORT & HARBOR DR PORT BIENVILLE INDUSTRIAL PARK,BAY SAINT LOUIS,HANCOCK,MS,39520,30.232803,-89.561667,COBALT COMPOUNDS
ARMSTRONG HARDWOOD FLOORING,1735 N WASHINGTON ST,VICKSBURG,WARREN,MS,39183,32.377778,-90.869667,LEAD COMPOUNDS
BALDOR ELECTRIC CO,70 INDUSTRIAL PARK ACCESS RD,COLUMBUS,LOWNDES,MS,39701,33.47829,-88.44085,COPPER
RESINALL MISSISSIPPI INC,102 DIXIE PINE RD,HATTIESBURG,FORREST,MS,39401,31.295842,-89.274444,DICYCLOPENTADIENE
INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,1000 JERRY ST PE` HWY,PASCAGOULA,JACKSON,MS,395680149,30.355839,-88.573353,XYLENE (MIXED ISOMERS)
INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,1000 JERRY ST PE` HWY,PASCAGOULA,JACKSON,MS,395680149,30.355839,-88.573353,MANGANESE COMPOUNDS
US ARMY NATIONAL GUARD CAMP SHELBY RANGES,BUILDING 6678,CAMP SHELBY,FORREST,MS,39407,31.206833,-89.202917,LEAD COMPOUNDS
RITE HITE PRODUCTS,601 EXPRESSWAY DR,HORN LAKE,DESOTO,MS,38637,34.9599,-90.00199,TOLUENE
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,DIOXIN AND DIOXIN-LIKE COMPOUNDS
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,"1,2-DIBROMOETHANE"
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,COBALT COMPOUNDS
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,TETRACHLOROETHYLENE
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,N-HEXANE
CPP LLC,1900 1/2 ROSA ST,PICAYUNE,PEARL RIVER,MS,39466,30.521543,-89.700485,COPPER COMPOUNDS
HARTSON-KENNEDY CABINET TOP CO INC,10115 LORRAINE RD,GULFPORT,HARRISON,MS,39503,30.431256,-89.032474,TOLUENE
MGC TERMINAL LLC,101 65TH AVE,MERIDIAN,LAUDERDALE,MS,39307,32.35265,-88.74441,N-HEXANE
SIEMENS ENERGY INC,444 HWY 49 S,RICHLAND,RANKIN,MS,39218,32.24943,-90.16217,COPPER COMPOUNDS
VT HALTER MARINE - MPM OPERATIONS,7801 TRINITY DR,ESCATAWPA,JACKSON,MS,39552,30.453472,-88.556194,COPPER COMPOUNDS
CAMERON RIG SOLUTIONS,500 LETOURNEAU RD,VICKSBURG,WARREN,MS,39180,32.215528,-90.943889,ZINC (FUME OR DUST)
MILWAUKEE ELECTRIC TOOL CORP,1003 SYCAMORE ST,GREENWOOD,LEFLORE,MS,38930,33.510068,-90.193076,NICKEL
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,ACETALDEHYDE
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,CHLORINE DIOXIDE
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,METHANOL
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,MERCURY COMPOUNDS
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,LEAD COMPOUNDS
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,ZINC COMPOUNDS
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,LEAD COMPOUNDS
MILWAUKEE ELECTRIC TOOL CORP,1003 SYCAMORE ST,GREENWOOD,LEFLORE,MS,38930,33.510068,-90.193076,COBALT
TIFFIN MOTORHOMES INC BELMONT OPERATIONS,16-4 INDUSTRIAL RD HWY 25,BELMONT,TISHOMINGO,MS,38827,34.485361,-88.205444,METHANOL
CAMERON RIG SOLUTIONS,500 LETOURNEAU RD,VICKSBURG,WARREN,MS,39180,32.215528,-90.943889,CHROMIUM
PENICK FOREST PRODUCTS INC,OLD HWY 45 N,MACON,NOXUBEE,MS,39341,33.148553,-88.562585,CREOSOTE
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,MANGANESE COMPOUNDS
HUNT SOUTHLAND REFINING CO - SANDERSVILLE,177 HANEY RD HWY 11 N (2MI N OF SVILLE),HEIDELBERG,JONES,MS,39439,31.814461,-89.008903,"BENZO(G,H,I)PERYLENE"
AKZO NOBEL COATINGS INC,1000 INDUSTRIAL PARK DR,CLINTON,HINDS,MS,39056,32.361347,-90.362708,ZINC COMPOUNDS
AKZO NOBEL COATINGS INC,1000 INDUSTRIAL PARK DR,CLINTON,HINDS,MS,39056,32.361347,-90.362708,CERTAIN GLYCOL ETHERS
MONOTECH OF MISSISSIPPI - FULTON,110 ACCESS RD,FULTON,ITAWAMBA,MS,38843,34.245876,-88.404582,COPPER
MONOTECH OF MISSISSIPPI - FULTON,110 ACCESS RD,FULTON,ITAWAMBA,MS,38843,34.245876,-88.404582,CHROMIUM
JOHNSON CONTROLS INC - HATTIESBURG,77 ACADEMY DR,HATTIESBURG,FORREST,MS,39401,31.269485,-89.250573,DIISOCYANATES
BALDOR ELECTRIC CO,70 INDUSTRIAL PARK ACCESS RD,COLUMBUS,LOWNDES,MS,39701,33.47829,-88.44085,MANGANESE
BALDOR ELECTRIC CO,70 INDUSTRIAL PARK ACCESS RD,COLUMBUS,LOWNDES,MS,39701,33.47829,-88.44085,CHROMIUM
RESINALL MISSISSIPPI INC,102 DIXIE PINE RD,HATTIESBURG,FORREST,MS,39401,31.295842,-89.274444,XYLENE (MIXED ISOMERS)
RESINALL MISSISSIPPI INC,102 DIXIE PINE RD,HATTIESBURG,FORREST,MS,39401,31.295842,-89.274444,"1,2,4-TRIMETHYLBENZENE"
RESINALL MISSISSIPPI INC,102 DIXIE PINE RD,HATTIESBURG,FORREST,MS,39401,31.295842,-89.274444,MALEIC ANHYDRIDE
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,HYDROGEN FLUORIDE
TYSON FOODS MAGEE MS FEED MILL,855 INDUSTRIAL PARK DR,MAGEE,SIMPSON,MS,39111,31.856438,-89.713233,ZINC COMPOUNDS
SUPERIOR ASPHALT FOREST PLANT,1540 HWY 35 S,FOREST,SCOTT,MS,39074,32.333601,-89.484317,POLYCYCLIC AROMATIC COMPOUNDS
PECO FOODS INC,95 COMMERCE DR INDUSTRIAL PARK,BAY SPRINGS,JASPER,MS,39422,32.015836,-89.284192,PERACETIC ACID
HANKINS INC,15881 HWY 4 E,RIPLEY,TIPPAH,MS,38663,34.717222,-88.847222,LEAD COMPOUNDS
CF INDUSTRIES NITROGEN LLC - YAZOO CITY MISSISSIPPI PLANT,4612 HWY 49 E,YAZOO CITY,YAZOO,MS,39194,32.903056,-90.382611,NITRIC ACID
CF INDUSTRIES NITROGEN LLC - YAZOO CITY MISSISSIPPI PLANT,4612 HWY 49 E,YAZOO CITY,YAZOO,MS,39194,32.903056,-90.382611,AMMONIA
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,VANADIUM COMPOUNDS
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,LEAD COMPOUNDS
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,DIOXIN AND DIOXIN-LIKE COMPOUNDS
RESOLUTE FP US INC - GRENADA MILL,1000 PAPERMILL RD,GRENADA,GRENADA,MS,38901,33.794004,-89.816475,MERCURY
AXEL AMERICAS LLC,150 CRUTCHERROAD,ROSEDALE,BOLIVAR,MS,38769,33.84365,-90.954586,"TOLUENE-2,4-DIISOCYANATE"
CHEMSTAR PRODUCTS CO,1250 N FIRST ST,BROOKHAVEN,LINCOLN,MS,39601,31.603333,-90.432222,PROPYLENE OXIDE
MONOTECH OF MISSISSIPPI - FULTON,110 ACCESS RD,FULTON,ITAWAMBA,MS,38843,34.245876,-88.404582,NICKEL
MARSHALL DURBIN COS FEED MILL,201 MARSHALL DURBIN DR,WAYNESBORO,WAYNE,MS,39367,31.647806,-88.628333,ZINC COMPOUNDS
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,VANADIUM COMPOUNDS
MISSISSIPPI POWER CO - PLANT WATSON,INTERSTATE 10 & LORRAINE RD,GULFPORT,HARRISON,MS,39502,30.439484,-89.027109,MERCURY COMPOUNDS
B & B CONCRETE CO INC CORINTH DIV,2724 S HARPER RD,CORINTH,ALCORN,MS,38834,34.893636,-88.465572,LEAD
MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,30.530331,-88.556208,ZINC COMPOUNDS
MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,30.530331,-88.556208,NAPHTHALENE
MISSISSIPPI POWER CO - PLANT DANIEL,13201 HWY 63 N,MOSS POINT,JACKSON,MS,39562,30.530331,-88.556208,CHLORINE
AUTO PARTS MANUFACTURING MISSISSIPPI INC,100 TAB WAY,GUNTOWN,LEE,MS,38849,34.468861,-88.667583,SODIUM NITRITE
PASLODE PONTOTOC,364 STAFFORD BLVD,PONTOTOC,PONTOTOC,MS,38863,34.267194,-89.014806,PROPYLENE
WE BLAIN & SONS INC MOUNT OLIVE ASPHALT PLANT,98 PEARCE RD,MOUNT OLIVE,COVINGTON,MS,39119,31.7513,-89.65884,POLYCYCLIC AROMATIC COMPOUNDS
PRIDE HARDWOOD LLC,1323 RIALTO RD,YAZOO CITY,YAZOO,MS,39194,32.849083,-90.44225,LEAD
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,MANGANESE COMPOUNDS
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,MERCURY COMPOUNDS
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,ACETALDEHYDE
HOWSE IMPLEMENTS CO INC,2013 HWY 184E,LAUREL,JONES,MS,39443,31.698914,-89.062242,MANGANESE
HOWSE IMPLEMENTS CO INC,2013 HWY 184E,LAUREL,JONES,MS,39443,31.698914,-89.062242,ANTIMONY
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,CATECHOL
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,DIOXIN AND DIOXIN-LIKE COMPOUNDS
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,LEAD COMPOUNDS
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,CHLOROMETHANE
PECO FOODS INC,95 COMMERCE DR INDUSTRIAL PARK,BAY SPRINGS,JASPER,MS,39422,32.015836,-89.284192,AMMONIA
PEAVEY ELECTRONICS CORP - PLANT 3,711 A ST,MERIDIAN,LAUDERDALE,MS,39301,32.368639,-88.686139,LEAD
AXIALL LLC - ABERDEEN,715 HWY 25 S,ABERDEEN,MONROE,MS,39730,33.813889,-88.556114,METHANOL
AXIALL LLC - ABERDEEN,715 HWY 25 S,ABERDEEN,MONROE,MS,39730,33.813889,-88.556114,CHLORINE
AXIALL LLC - ABERDEEN,715 HWY 25 S,ABERDEEN,MONROE,MS,39730,33.813889,-88.556114,PHTHALIC ANHYDRIDE
RESINALL MISSISSIPPI INC,102 DIXIE PINE RD,HATTIESBURG,FORREST,MS,39401,31.295842,-89.274444,ETHYLBENZENE
RESINALL MISSISSIPPI INC,102 DIXIE PINE RD,HATTIESBURG,FORREST,MS,39401,31.295842,-89.274444,TOLUENE
DELTA OIL MILL,2015 W RIVER RD,GREENWOOD,LEFLORE,MS,38930,33.518342,-90.206667,N-HEXANE
TRULITE GLASS & ALUMINUM SOLUTIONS,501 GOVAN ST E,GRENADA,GRENADA,MS,38901,33.770856,-89.801125,LEAD
B & B CONCRETE CO INC OXFORD DIV,2304 UNIVERSITY AVE,OXFORD,LAFAYETTE,MS,38655,34.358439,-89.504248,LEAD
COLUMBUS ROLL SHOP,1949 AIRPORT RD,COLUMBUS,LOWNDES,MS,39701,33.455275,-88.582951,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
CAMERON RIG SOLUTIONS,500 LETOURNEAU RD,VICKSBURG,WARREN,MS,39180,32.215528,-90.943889,NICKEL
CAMERON RIG SOLUTIONS,500 LETOURNEAU RD,VICKSBURG,WARREN,MS,39180,32.215528,-90.943889,COPPER
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,CRESOL (MIXED ISOMERS)
COLUMBUS CELLULOSE FIBERS,4335 CARSON RD,COLUMBUS,LOWNDES,MS,39703,33.360815,-88.458046,FORMIC ACID
KOHLER CO,182 JOHN MERL TATUM INDUSTRIAL DR,HATTIESBURG,FORREST,MS,39401,31.266689,-89.270556,COPPER
KOHLER CO,182 JOHN MERL TATUM INDUSTRIAL DR,HATTIESBURG,FORREST,MS,39401,31.266689,-89.270556,LEAD
HOMAN INDUSTRIES,105 HOMAN RD,FULTON,ITAWAMBA,MS,38843,34.237111,-88.403861,LEAD COMPOUNDS
FAIRBANKS SCALES INC,239 69TH AVE,MERIDIAN,LAUDERDALE,MS,39307,32.35884,-88.7492,NICKEL COMPOUNDS
AYRSHIRE ELECTRONICS,1801 FULTON DR,CORINTH,ALCORN,MS,38834,34.915028,-88.521861,LEAD COMPOUNDS
HALTER MOSS POINT,5801 ELDEN FERRY RD,MOSS POINT,JACKSON,MS,39563,30.42562,-88.5244,MANGANESE COMPOUNDS
AXIALL LLC - ABERDEEN,715 HWY 25 S,ABERDEEN,MONROE,MS,39730,33.813889,-88.556114,VINYL CHLORIDE
AXIALL LLC - ABERDEEN,715 HWY 25 S,ABERDEEN,MONROE,MS,39730,33.813889,-88.556114,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
TAYLOR MACHINE WORKS INC,650 N CHURCH AVE,LOUISVILLE,WINSTON,MS,39339,33.136944,-89.063056,ANTIMONY
CHANNEL CHEMICAL CORP,14373 SEAWAY RD,GULFPORT,HARRISON,MS,39503,30.43433,-89.08086,ETHYLENE GLYCOL
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,OCTACHLOROSTYRENE
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,TITANIUM TETRACHLORIDE
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,POLYCHLORINATED BIPHENYLS
DUPONT DELISLE PLANT,7685 KILN-DELISLE RD,PASS CHRISTIAN,HARRISON,MS,395710430,30.380556,-89.307778,BARIUM COMPOUNDS
METAL COATERS,951 PRISOCK RD,JACKSON,HINDS,MS,39272,32.159461,-90.258342,NAPHTHALENE
METAL COATERS,951 PRISOCK RD,JACKSON,HINDS,MS,39272,32.159461,-90.258342,"1,2,4-TRIMETHYLBENZENE"
CHROMCRAFT FURNITURE INC,1 QUALITY LN,SENATOBIA,TATE,MS,38668,34.628583,-89.9645,"TOLUENE-2,6-DIISOCYANATE"
CHROMCRAFT FURNITURE INC,1 QUALITY LN,SENATOBIA,TATE,MS,38668,34.628583,-89.9645,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
CHROMCRAFT FURNITURE INC,1 QUALITY LN,SENATOBIA,TATE,MS,38668,34.628583,-89.9645,DIISOCYANATES
CHANNEL CHEMICAL CORP,14373 SEAWAY RD,GULFPORT,HARRISON,MS,39503,30.43433,-89.08086,ETHYL ACRYLATE
HEARTLAND SIDING,301 INDUSTRIAL PARK RD,BOONEVILLE,PRENTISS,MS,38829,34.675111,-88.550833,MANGANESE COMPOUNDS
HEARTLAND SIDING,301 INDUSTRIAL PARK RD,BOONEVILLE,PRENTISS,MS,38829,34.675111,-88.550833,ANTIMONY COMPOUNDS
ADVANCED DISTRIBUTOR PRODUCTS LLC,1995 AIR INDUSTRIAL PARK RD,GRENADA,GRENADA,MS,389010219,33.835842,-89.80835,PROPYLENE
ADVANCED DISTRIBUTOR PRODUCTS LLC,1995 AIR INDUSTRIAL PARK RD,GRENADA,GRENADA,MS,389010219,33.835842,-89.80835,COPPER
HEARTLAND SIDING,301 INDUSTRIAL PARK RD,BOONEVILLE,PRENTISS,MS,38829,34.675111,-88.550833,NICKEL COMPOUNDS
VALVOLINE,720 VAIDEN DR,HERNANDO,DESOTO,MS,38632,34.815833,-89.976389,TETRACHLOROETHYLENE
VALVOLINE,720 VAIDEN DR,HERNANDO,DESOTO,MS,38632,34.815833,-89.976389,METHANOL
UTILITY OPTIMIZATION GROUP LLC,6917 STENNIS BLVD,MOSS POINT,JACKSON,MS,39562,30.38292,-88.49501,NICKEL COMPOUNDS
REX LUMBER BROOKHAVEN LLC,810 W L. BEHAN RD,BROOKHAVEN,LINCOLN,MS,39601,31.589725,-90.436406,LEAD
ROLL FORM GROUP,26 COUNTY RD 351,IUKA,TISHOMINGO,MS,38852,34.973714,-88.239954,MANGANESE
ROLL FORM GROUP,26 COUNTY RD 351,IUKA,TISHOMINGO,MS,38852,34.973714,-88.239954,LEAD
STRUCTURAL STEEL SERVICES INC PLANT 2,6215 ST LOUIS ST,MERIDIAN,LAUDERDALE,MS,39307,32.327306,-88.740972,XYLENE (MIXED ISOMERS)
ADVANCED DISTRIBUTOR PRODUCTS LLC,1995 AIR INDUSTRIAL PARK RD,GRENADA,GRENADA,MS,389010219,33.835842,-89.80835,DIISOCYANATES
HEARTLAND SIDING,301 INDUSTRIAL PARK RD,BOONEVILLE,PRENTISS,MS,38829,34.675111,-88.550833,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
PLATTE CHEMICAL CO,917 PLATTE RD,GREENVILLE,WASHINGTON,MS,38704,33.416667,-91,TRIFLURALIN
PLATTE CHEMICAL CO,917 PLATTE RD,GREENVILLE,WASHINGTON,MS,38704,33.416667,-91,OXYFLUORFEN
ODOM INDUSTRIES INC,100 CHESTNUT ST,PACHUTA,CLARKE,MS,39347,32.043889,-88.886389,THIOBENCARB
CARPENTER POLE & PILING CO INC,1513 N MAGNOLIA DR,WIGGINS,STONE,MS,39577,30.88083,-89.16227,ARSENIC COMPOUNDS
WARING OIL CO,12202 HWY 67,BILOXI,HARRISON,MS,39532,30.4629,-88.97075,XYLENE (MIXED ISOMERS)
WARING OIL CO,12202 HWY 67,BILOXI,HARRISON,MS,39532,30.4629,-88.97075,ETHYLBENZENE
MISSISSIPPI TANK CO,3000 W 7TH ST,HATTIESBURG,FORREST,MS,39401,31.334603,-89.333126,MANGANESE COMPOUNDS
TYSON FARMS INC - FOREST MS T2,1225 JACK LEE DR,FOREST,SCOTT,MS,39074,32.358023,-89.493395,PERACETIC ACID
METAL COATERS,951 PRISOCK RD,JACKSON,HINDS,MS,39272,32.159461,-90.258342,N-BUTYL ALCOHOL
METAL COATERS,951 PRISOCK RD,JACKSON,HINDS,MS,39272,32.159461,-90.258342,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
CHROMCRAFT FURNITURE INC,1 QUALITY LN,SENATOBIA,TATE,MS,38668,34.628583,-89.9645,"TOLUENE-2,4-DIISOCYANATE"
CHANNEL CHEMICAL CORP,14373 SEAWAY RD,GULFPORT,HARRISON,MS,39503,30.43433,-89.08086,METHANOL
HOMAN INDUSTRIES,105 HOMAN RD,FULTON,ITAWAMBA,MS,38843,34.237111,-88.403861,MERCURY COMPOUNDS
MILWAUKEE ELECTRIC TOOL CORP,4355 MILWAUKEE ST,JACKSON,HINDS,MS,39209,32.33754,-90.24267,LEAD COMPOUNDS
AZZ GALVANIZING SERVICES-JACKSON,106 AZTEC DR,RICHLAND,RANKIN,MS,39218,32.22406,-90.16332,ZINC COMPOUNDS
THE COOPER TIRE CO,1804 S GREEN ST,TUPELO,LEE,MS,38804,34.232361,-88.710611,LEAD COMPOUNDS
THE COOPER TIRE CO,1804 S GREEN ST,TUPELO,LEE,MS,38804,34.232361,-88.710611,ZINC COMPOUNDS
SOUTHERN HENS INC,329 MOSELLE-SEMINARY RD,MOSELLE,JONES,MS,39459,31.524389,-89.307172,HYDROGEN SULFIDE
SOUTHERN HENS INC,329 MOSELLE-SEMINARY RD,MOSELLE,JONES,MS,39459,31.524389,-89.307172,NITRATE COMPOUNDS
THE COOPER TIRE CO,1804 S GREEN ST,TUPELO,LEE,MS,38804,34.232361,-88.710611,POLYCYCLIC AROMATIC COMPOUNDS
WARING OIL CO,12202 HWY 67,BILOXI,HARRISON,MS,39532,30.4629,-88.97075,METHYL TERT-BUTYL ETHER
WARING OIL CO,12202 HWY 67,BILOXI,HARRISON,MS,39532,30.4629,-88.97075,N-HEXANE
MUELLER COPPER TUBE CO I NC,404 MUELLER RD,FULTON,ITAWAMBA,MS,38843,34.249722,-88.410561,LEAD
BORGWARNER EMISSION SYSTEMS INC,600 HWY 32 E,WATER VALLEY,YALOBUSHA,MS,38965,34.130694,-89.638667,COPPER
CARPENTER POLE & PILING CO INC,1513 N MAGNOLIA DR,WIGGINS,STONE,MS,39577,30.88083,-89.16227,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
ODOM INDUSTRIES INC,100 CHESTNUT ST,PACHUTA,CLARKE,MS,39347,32.043889,-88.886389,HYDROQUINONE
ODOM INDUSTRIES INC,100 CHESTNUT ST,PACHUTA,CLARKE,MS,39347,32.043889,-88.886389,PROPANIL
HOMAN INDUSTRIES,105 HOMAN RD,FULTON,ITAWAMBA,MS,38843,34.237111,-88.403861,ARSENIC COMPOUNDS
